Data,Kurs ?redni,Zmiana
21/08/2013,3.4473,-0.12
20/08/2013,3.4513,0.38
19/08/2013,3.4384,0.67
16/08/2013,3.4154,1.02
14/08/2013,3.381,-0.39
13/08/2013,3.3942,-0.28
12/08/2013,3.4036,-0.06
09/08/2013,3.4055,-0.35
08/08/2013,3.4176,-0.09
07/08/2013,3.4208,0.04
06/08/2013,3.4196,-0.07
05/08/2013,3.4221,-0.38
02/08/2013,3.435,-0.06
01/08/2013,3.4372,-0.27
31/07/2013,3.4465,0.78
30/07/2013,3.4198,-0.35
29/07/2013,3.4318,0.03
26/07/2013,3.4308,0.18
25/07/2013,3.4247,0.83
24/07/2013,3.3964,-0.45
23/07/2013,3.4117,-0.27
22/07/2013,3.4209,-0.33
19/07/2013,3.4321,-0.02
18/07/2013,3.4329,-0.47
17/07/2013,3.4492,-0.07
16/07/2013,3.4516,-0.34
15/07/2013,3.4633,-0.84
12/07/2013,3.4928,-0.06
11/07/2013,3.4949,0.4
10/07/2013,3.4811,0.12
09/07/2013,3.4769,-0.12
08/07/2013,3.4811,0.37
05/07/2013,3.4682,-1.04
04/07/2013,3.5048,-0.68
03/07/2013,3.5288,0.75
02/07/2013,3.5027,-0.28
01/07/2013,3.5125,0.13
28/06/2013,3.5078,-0.37
27/06/2013,3.5207,-0.44
26/06/2013,3.5364,0.54
25/06/2013,3.5174,-0.82
24/06/2013,3.5465,0.5
21/06/2013,3.5289,0.6
20/06/2013,3.5079,1.58
19/06/2013,3.4535,0.24
18/06/2013,3.4453,0.25
17/06/2013,3.4368,0.36
14/06/2013,3.4244,-1.53
13/06/2013,3.4775,0.66
12/06/2013,3.4548,-0.12
11/06/2013,3.4591,0.63
10/06/2013,3.4374,-1.77
07/06/2013,3.4993,1.13
06/06/2013,3.4602,1.27
05/06/2013,3.4168,-0.27
04/06/2013,3.4259,-0.22
03/06/2013,3.4335,-0.68
31/05/2013,3.4569,2.18
29/05/2013,3.3832,0.99
28/05/2013,3.3501,-0.66
27/05/2013,3.3723,0.43
24/05/2013,3.3579,-0.45
23/05/2013,3.3732,1.18
22/05/2013,3.3337,-0.69
21/05/2013,3.357,0.34
20/05/2013,3.3457,-0.52
17/05/2013,3.3633,0.19
16/05/2013,3.357,0.66
15/05/2013,3.3349,-0.6
14/05/2013,3.3549,0.32
13/05/2013,3.3441,0.59
10/05/2013,3.3244,-0.98
09/05/2013,3.3572,-0.33
08/05/2013,3.3684,-0.27
07/05/2013,3.3774,0.04
06/05/2013,3.376,-0.56
02/05/2013,3.395,0.38
30/04/2013,3.3821,0.2
29/04/2013,3.3753,-0.27
26/04/2013,3.3843,0.58
25/04/2013,3.3648,-0.1
24/04/2013,3.3682,-0.47
23/04/2013,3.384,0.52
22/04/2013,3.3666,-0.33
19/04/2013,3.3777,-0.22
18/04/2013,3.385,0.1
17/04/2013,3.3815,-0.17
16/04/2013,3.3872,0.04
15/04/2013,3.3857,0.07
12/04/2013,3.3833,0.42
11/04/2013,3.3691,-0.11
10/04/2013,3.3727,-0.4
09/04/2013,3.3863,-0.8
08/04/2013,3.4137,-0.73
05/04/2013,3.4389,-0.2
04/04/2013,3.4457,0.12
03/04/2013,3.4416,-0.02
02/04/2013,3.4422,0.29
29/03/2013,3.4323,-0.08
28/03/2013,3.4349,0.13
27/03/2013,3.4304,0.35
26/03/2013,3.4184,0.49
25/03/2013,3.4019,-0.69
22/03/2013,3.4257,0.05
21/03/2013,3.424,0.71
20/03/2013,3.3999,0.41
19/03/2013,3.386,-0.32
18/03/2013,3.3969,0.59
15/03/2013,3.377,0.69
14/03/2013,3.3539,-0.37
13/03/2013,3.3663,0.06
12/03/2013,3.3643,0.5
11/03/2013,3.3475,-0.32
08/03/2013,3.3583,-0.14
07/03/2013,3.363,0.36
06/03/2013,3.351,-0.54
05/03/2013,3.3691,-0.14
04/03/2013,3.3737,-0.32
01/03/2013,3.3846,-0.66
28/02/2013,3.4072,-0.38
27/02/2013,3.4203,0.17
26/02/2013,3.4145,0.79
25/02/2013,3.3878,0.24
22/02/2013,3.3797,-0.48
21/02/2013,3.396,0.69
20/02/2013,3.3728,-0.65
19/02/2013,3.3949,-0.22
18/02/2013,3.4024,-0.11
15/02/2013,3.4061,0.61
14/02/2013,3.3853,0.19
13/02/2013,3.3788,-0.36
12/02/2013,3.3909,0.25
11/02/2013,3.3823,-0.18
08/02/2013,3.3884,-0.39
07/02/2013,3.4017,0.52
06/02/2013,3.3841,-0.26
05/02/2013,3.3929,1.09
04/02/2013,3.3564,-1.26
01/02/2013,3.3991,0.3
31/01/2013,3.389,0.78
30/01/2013,3.3629,-0.4
29/01/2013,3.3763,0.69
28/01/2013,3.3531,-0.44
25/01/2013,3.368,-0.52
24/01/2013,3.3857,0.8
23/01/2013,3.3587,-0.3
22/01/2013,3.3689,0.12
21/01/2013,3.3648,1.76
18/01/2013,3.3067,-0.19
17/01/2013,3.3129,-0.92
16/01/2013,3.3437,0.32
15/01/2013,3.333,-1.02
14/01/2013,3.3674,-0.06
11/01/2013,3.3693,-0.07
10/01/2013,3.3718,-1.05
09/01/2013,3.4075,-0.14
08/01/2013,3.4123,0.09
07/01/2013,3.4094,-0.04
04/01/2013,3.4106,1.15
03/01/2013,3.3717,0.21
02/01/2013,3.3647,-0.65
31/12/2012,3.3868,0.42
28/12/2012,3.3725,-0.34
27/12/2012,3.3839,0.4
24/12/2012,3.3705,0.14
21/12/2012,3.3657,-0.17
20/12/2012,3.3716,0.04
19/12/2012,3.3703,-0.46
18/12/2012,3.386,0.14
17/12/2012,3.3811,-0.11
14/12/2012,3.3847,0.04
13/12/2012,3.3834,0.17
12/12/2012,3.3775,-0.28
11/12/2012,3.387,-0.94
10/12/2012,3.4193,0.08
07/12/2012,3.4166,0.4
06/12/2012,3.4031,0.22
05/12/2012,3.3956,-0.16
04/12/2012,3.401,-0.12
03/12/2012,3.405,-0.11
30/11/2012,3.4088,0.19
29/11/2012,3.4025,-0.37
28/11/2012,3.4151,0.31
27/11/2012,3.4044,-0.38
