Data,Kurs ?redni,Zmiana
05/09/2016,45.2,4.51
02/09/2016,43.25,2.93
01/09/2016,42.02,-2.28
31/08/2016,43,-4.44
30/08/2016,45,-2.39
29/08/2016,46.1,-0.32
26/08/2016,46.25,-0.04
25/08/2016,46.27,-0.28
24/08/2016,46.4,1.2
23/08/2016,45.85,-0.33
22/08/2016,46,-0.69
19/08/2016,46.32,-9.92
18/08/2016,51.42,0.12
17/08/2016,51.36,-3.91
16/08/2016,53.45,0.32
12/08/2016,53.28,-0.6
11/08/2016,53.6,-0.17
10/08/2016,53.69,0.36
09/08/2016,53.5,-0.74
08/08/2016,53.9,2.08
05/08/2016,52.8,1.54
04/08/2016,52,0.99
03/08/2016,51.49,1.6
02/08/2016,50.68,-3.47
01/08/2016,52.5,0.38
29/07/2016,52.3,0
28/07/2016,52.3,0.19
27/07/2016,52.2,0.37
26/07/2016,52.01,-2.6
25/07/2016,53.4,0.75
22/07/2016,53,1.44
21/07/2016,52.25,3.47
20/07/2016,50.5,3.5
19/07/2016,48.79,0.08
18/07/2016,48.75,0.68
15/07/2016,48.42,0.25
14/07/2016,48.3,1.3
13/07/2016,47.68,-3.19
12/07/2016,49.25,3.68
11/07/2016,47.5,3.37
08/07/2016,45.95,-0.78
07/07/2016,46.31,3.14
06/07/2016,44.9,-0.88
05/07/2016,45.3,-1.95
04/07/2016,46.2,-0.3
01/07/2016,46.34,0.52
30/06/2016,46.1,-3.96
29/06/2016,48,1.98
28/06/2016,47.07,4.14
27/06/2016,45.2,-0.4
24/06/2016,45.38,-3.45
23/06/2016,47,1.58
22/06/2016,46.27,-0.41
21/06/2016,46.46,0.13
20/06/2016,46.4,1.58
17/06/2016,45.68,1.51
16/06/2016,45,-1.73
15/06/2016,45.79,1.28
14/06/2016,45.21,-1.5
13/06/2016,45.9,-1.25
10/06/2016,46.48,-2.15
09/06/2016,47.5,-2.66
08/06/2016,48.8,-0.81
07/06/2016,49.2,-2.01
06/06/2016,50.21,-0.93
03/06/2016,50.68,2.38
